transcript_id,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,turns,customer_start_sentiment,customer_end_sentiment,customer_sentiment_delta,agent_mean_sentiment,agent_min_sentiment,customer_mean_sentiment
VS_0549,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0626,0.0014,0.1694,-0.4404,-0.1763
VS_0550,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,-0.0626,0.0965,0.1694,-0.4404,-0.1975
VS_0551,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Careem,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,-0.0985,0.0606,0.1694,-0.4404,-0.2014
VS_0552,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/InDrive,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0626,0.0965,0.209,-0.4404,-0.2222
VS_0553,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/KCB,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0985,0.1218,0.2177,-0.4404,-0.215
VS_0554,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Deliveroo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,0.1591,-0.0626,-0.2217,0.2174,-0.4404,-0.1426
VS_0555,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Kuda,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0626,0.1576,0.2177,-0.4404,-0.2111
VS_0556,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Absa Kenya,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0762,0.144,0.209,-0.4404,-0.2418
VS_0557,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Mashreq Neo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0626,0.1576,0.2177,-0.4404,-0.2111
VS_0558,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.064,-0.0626,0.0014,0.1809,-0.4404,-0.1587
VS_0559,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0762,0.0829,0.209,-0.4404,-0.2266
VS_0560,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Talabat,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0985,-0.0345,0.1694,-0.4404,-0.1802
VS_0561,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0562,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0563,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0564,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0565,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0566,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0567,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.201,0.4074,0.2064,0.4656,-0.34,0.1443
VS_0568,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0569,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4117,0.4074,-0.0043,0.4799,-0.34,0.2331
VS_0570,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0571,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4479,0.4074,-0.0405,0.4812,-0.34,0.2421
VS_0572,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4479,0.4074,-0.0405,0.4812,-0.34,0.2421
VS_0573,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.4117,0.4074,-0.0043,0.4725,-0.34,0.1864
VS_0574,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0575,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0576,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0577,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0578,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0579,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0580,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0581,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4479,0.4074,-0.0405,0.4812,-0.34,0.2421
VS_0582,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.4117,0.4074,-0.0043,0.4817,-0.34,0.2072
VS_0583,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0584,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0585,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.4479,0.4074,-0.0405,0.4735,-0.34,0.1937
VS_0586,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0587,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4774,-0.34,0.1603
VS_0588,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0589,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0590,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0591,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0592,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0593,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0594,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0595,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0596,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4479,0.4074,-0.0405,0.4812,-0.34,0.2421
VS_0597,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0598,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Absa Kenya,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0599,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0600,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0601,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0602,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0603,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0604,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0605,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0606,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0607,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0608,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0609,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.5134,0.4074,-0.106,0.4817,-0.34,0.2298
VS_0610,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0611,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0612,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0613,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0614,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.4479,0.4074,-0.0405,0.4711,-0.34,0.2152
VS_0615,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0616,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0617,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0618,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4741,-0.34,0.1603
VS_0619,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0620,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0621,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/GTBank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.201,0.4074,0.2064,0.4656,-0.34,0.1443
VS_0622,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0623,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0624,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.201,0.4074,0.2064,0.4656,-0.34,0.1443
VS_0625,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0626,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0627,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.36,0.4074,0.0474,0.4656,-0.34,0.1761
VS_0628,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0629,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4881,-0.34,0.1804
VS_0630,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.5134,0.4074,-0.106,0.4725,-0.34,0.2068
VS_0631,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0632,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.201,0.4074,0.2064,0.4715,-0.34,0.1804
VS_0633,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/OPay,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0634,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4479,0.4074,-0.0405,0.4812,-0.34,0.2421
VS_0635,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Mashreq Neo,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0636,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,21,0.36,0.4074,0.0474,0.4656,-0.34,0.1761
VS_0637,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0638,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/ADCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.201,0.4074,0.2064,0.4624,-0.34,0.1603
VS_0639,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,19,0.36,0.4074,0.0474,0.4741,-0.34,0.1957
VS_0640,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,17,0.4479,0.4074,-0.0405,0.4812,-0.34,0.2421
VS_0641,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OKash,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23,0.577,-0.4421,-1.019,0.3022,-0.7003,-0.0737
VS_0642,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Equity Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23,0.3298,-0.3098,-0.6397,0.279,-0.7003,-0.0853
VS_0643,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/RAKBANK,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.1366,-0.3098,-0.4464,0.2588,-0.7003,-0.0583
VS_0644,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Carbon,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.4178,-0.3406,-0.7585,0.2841,-0.7003,0.0068
VS_0645,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/M-Shwari,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.17,-0.3098,-0.4798,0.2588,-0.7003,0.0552
VS_0646,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.1366,-0.3406,-0.4772,0.2729,-0.7003,-0.0645
VS_0647,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/OKash,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.577,-0.4421,-1.019,0.2841,-0.7003,-0.0394
VS_0648,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/KCB,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23,0.3298,-0.3406,-0.6705,0.279,-0.7003,-0.0892
VS_0649,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Mashreq Neo,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23,0.1366,-0.3406,-0.4772,0.279,-0.7003,-0.0965
VS_0650,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Kuda,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.0766,-0.3098,-0.3864,0.2348,-0.7003,-0.0944
VS_0651,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23,0.17,-0.3098,-0.4798,0.279,-0.7003,0.0123
VS_0652,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Emirates NBD,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.1366,-0.3098,-0.4464,0.2729,-0.7003,-0.0583
VS_0653,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.0766,-0.4421,-0.5186,0.2348,-0.7003,-0.1863
VS_0654,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Branch,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.17,-0.3098,-0.4798,0.2588,-0.7003,0.0552
VS_0655,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Gulf/UAE/Dubai Islamic Bank,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.3235,-0.3406,-0.6642,0.2717,-0.7003,0.1387
VS_0656,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Nigeria/Moniepoint,unresolved,polite -> hostile,neutral_throughout,policy_dispute,23,0.0766,-0.3098,-0.3864,0.257,-0.7003,-0.1238
VS_0657,volume,UNRESOLVED_COMPLAINT,policy_dispute_unresolved,Kenya/Absa Kenya,unresolved,polite -> hostile,neutral_throughout,policy_dispute,21,0.3298,-0.3098,-0.6397,0.2588,-0.7003,-0.0522
